ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
9836,0,4,919.515,920.522,1,3.62E+07,920.422,923.63,26.4027,26.4933,#FF0000,0.1,-879.907
9837,0,1,4256.89,710.489,6,1.00E+07,710.389,711.759,29.418,29.418,#FF0000,0.1,-820.268
9838,0,1,2220.45,741.157,3,1.00E+07,741.057,742.927,98.517,98.517,#FF0000,0.1,-362.718
9839,0,3,3584.7,897.182,4,2.03E+07,897.082,899.036,93.8268,93.9735,#FF0000,0.1,-16.2551
9839,0,2,3584.7,717.947,5,7.40E+06,717.847,719.451,93.8087,93.8513,#FF0000,0.1,-16.2551
9840,0,2,3998.96,800.799,5,1.28E+07,800.699,802.302,74.3867,74.7075,#FF0000,0.1,-367.69
9841,0,1,2248.97,750.665,3,5.52E+06,750.565,752.436,63.849,63.849,#FF0000,0.1,-500.278
9841,0,5,2248.97,563.251,4,3.08E+07,563.151,564.604,63.6017,63.9715,#FF0000,0.1,-500.278
9842,0,1,684.882,685.889,1,1.00E+07,685.789,687.995,82.698,82.698,#FF0000,0.1,-342.754
9843,0,1,618.123,619.131,1,1.00E+07,619.031,621.236,63.6848,63.6848,#FF0000,0.1,-350.832
9844,0,5,5549.61,925.942,6,4.35E+07,925.842,927.545,85.0868,85.1308,#FF0000,0.1,-357.823
9845,0,1,1251.18,626.597,2,1.00E+07,626.497,628.201,75.4597,75.4597,#FF0000,0.1,-356.779
9846,0,1,3673.68,613.288,6,1.00E+07,613.188,614.557,55.2463,55.2463,#FF0000,0.1,-368.074
9847,0,1,4510.14,903.036,5,2.25E+06,902.936,904.74,63.2575,63.2575,#FF0000,0.1,-13.3722
9847,0,4,4510.14,752.698,6,3.18E+07,752.598,754.134,63.0893,63.8292,#FF0000,0.1,-13.3722
9848,0,1,2499.81,834.276,3,1.00E+07,834.176,836.046,98.3662,98.3662,#FF0000,0.1,-379.026
9849,0,1,14664.9,815.724,18,1.00E+07,815.735,816.826,98.8338,98.8338,#FF0000,0.1,-436.992
9850,0,8,1040.67,521.343,2,1.28E+07,521.243,522.947,44.0188,44.2088,#FF0000,0.1,56.0234
9850,0,13,1040.67,347.898,3,7.02E+07,347.798,349.001,43.9925,44.2585,#FF0000,0.1,56.0234
9851,0,1,2014.06,1008.04,2,1.00E+07,1007.94,1010.64,98.8958,98.8958,#FF0000,0.1,-339.958
9852,0,1,2055.72,412.152,5,1.00E+07,412.052,413.254,44.3188,44.3188,#FF0000,0.1,-1015.6
9853,0,1,1388.89,348.229,4,1.00E+07,348.129,349.081,9.79517,9.79517,#FF0000,0.1,-477.602
9854,0,1,795.536,796.543,1,1.00E+07,796.443,798.649,101.631,101.631,#FF0000,0.1,39.3056
9854,0,1,795.536,398.775,2,650257,398.675,399.878,101.631,101.631,#FF0000,0.1,39.3056
9855,0,1,4611.21,577.409,8,1.00E+07,577.309,578.511,57.0712,57.0712,#FF0000,0.1,-523.426
9856,0,2,1736.89,579.971,3,2.46E+06,579.871,581.408,21.795,21.8407,#FF0000,0.1,56.6869
9856,0,11,1736.89,435.23,4,5.10E+07,435.13,436.332,21.7432,21.9625,#FF0000,0.1,56.6869
9856,0,5,1736.89,348.386,5,1.28E+07,348.286,349.287,21.795,21.8697,#FF0000,0.1,56.6869
9857,0,1,3265.47,817.375,4,1.00E+07,817.275,818.979,98.3965,98.3965,#FF0000,0.1,-437.615
9858,0,16,2786.52,697.636,4,7.69E+07,697.536,699.24,78.1678,78.571,#FF0000,0.1,53.5581
9858,0,15,2786.52,558.311,5,3.59E+07,558.211,559.613,78.194,78.571,#FF0000,0.1,53.5581
9859,0,2,1943.82,972.917,2,900267,972.817,975.522,24.3973,24.4223,#FF0000,0.1,41.0865
9859,0,11,1943.82,648.947,3,6.30E+07,648.847,650.717,24.289,24.515,#FF0000,0.1,41.0865
9860,0,1,609.005,610.013,1,1.00E+07,609.913,612.118,85.1665,85.1665,#FF0000,0.1,-341.271
9861,0,2,8578.09,1226.45,7,1.88E+07,1226.35,1228.27,95.039,95.0867,#FF0000,0.1,-365.18
9862,0,1,2518.17,840.396,3,1.00E+07,840.296,842.167,92.7027,92.7027,#FF0000,0.1,-626.543
9863,0,1,5517.59,789.235,7,1.00E+07,789.135,790.624,98.517,98.517,#FF0000,0.1,-785.425
9864,0,1,9792.78,817.072,12,1.00E+07,817.056,818.258,63.6205,63.6205,#FF0000,0.1,-521.17
9865,0,1,5558.98,795.147,7,1.00E+07,795.047,796.536,81.46,81.46,#FF0000,0.1,-832.167
9866,0,1,1508.91,378.234,4,9.99E+06,378.134,379.336,23.7663,23.7663,#FF0000,0.1,-520.658
9867,0,2,11982.8,799.861,15,1.70E+07,799.828,801.03,73.5903,73.752,#FF0000,0.1,-357.69
9868,0,10,6333.38,1056.57,6,7.09E+07,1056.47,1058.34,63.5495,63.8958,#FF0000,0.1,-350.134
9869,0,1,4547.66,910.539,5,9.99E+06,910.439,912.243,62.5748,62.5748,#FF0000,0.1,-16.5297
9869,0,1,4547.66,758.95,6,3.72E+06,758.85,760.387,62.3305,62.3305,#FF0000,0.1,-16.5297
9870,0,8,241.204,242.212,1,4.03E+07,242.112,243.314,100.441,100.472,#FF0000,0.1,-339.146
9871,0,2,2696.45,899.825,3,1.87E+07,899.725,901.93,85.9343,85.9832,#FF0000,0.1,-339.358
9872,0,1,3122.52,521.427,6,9.99E+06,521.327,522.53,45.9785,45.9785,#FF0000,0.1,-817.421
9873,0,1,4534.58,756.771,6,9.99E+06,756.671,758.208,55.9643,55.9643,#FF0000,0.1,-424.423
9874,0,1,2716.44,680.117,4,4.04E+06,680.017,681.72,96.1528,96.1528,#FF0000,0.1,-47.8064
9874,0,4,2716.44,544.295,5,2.37E+07,544.195,545.598,96.2322,96.525,#FF0000,0.1,-47.8064
9875,0,2,1168.64,585.33,2,1.43E+07,585.23,586.934,61.3062,61.3975,#FF0000,0.1,-356.031
9876,0,1,4860.09,811.022,6,9.99E+06,810.922,812.459,98.3662,98.3662,#FF0000,0.1,-373.44
9877,0,4,2217.2,740.074,3,6.88E+06,739.974,741.844,9.35733,9.42683,#FF0000,0.1,45.7292
9877,0,9,2217.2,555.307,4,4.93E+07,555.207,556.66,9.34333,9.47683,#FF0000,0.1,45.7292
9877,0,11,2217.2,444.447,5,3.82E+07,444.347,445.549,9.34333,9.50867,#FF0000,0.1,45.7292
9878,0,1,863.472,864.48,1,9.98E+06,864.38,866.585,98.4592,98.4592,#FF0000,0.1,-348.399
9879,0,1,3169.05,793.27,4,9.98E+06,793.17,794.873,98.3662,98.3662,#FF0000,0.1,-529.163
9880,0,1,12942.1,809.89,16,9.98E+06,809.915,810.992,75.3373,75.3373,#FF0000,0.1,-408.961
9881,0,1,755.656,756.663,1,9.98E+06,756.563,758.769,73.1205,73.1205,#FF0000,0.1,-365.468
9882,0,1,9795.15,817.27,12,5.08E+06,817.253,818.456,97.8917,97.8917,#FF0000,0.1,-836.656
9882,0,1,9795.15,754.48,13,9.98E+06,754.457,755.583,97.8218,97.8218,#FF0000,0.1,-836.656
9883,0,1,935.217,936.224,1,9.98E+06,936.124,939.332,94.4772,94.4772,#FF0000,0.1,-353.841
9884,0,1,9133.32,762.117,12,9.98E+06,762.101,763.303,74.339,74.339,#FF0000,0.1,-537.356
9885,0,1,4250.79,709.471,6,9.98E+06,709.371,710.741,98.4778,98.4778,#FF0000,0.1,-572.214
9886,0,1,4535.37,756.903,6,9.98E+06,756.803,758.339,75.7335,75.7335,#FF0000,0.1,-1224.66
9887,0,1,4586.71,656.251,7,9.98E+06,656.151,657.497,57.3857,57.3857,#FF0000,0.1,-439.366
9888,0,2,704.259,705.266,1,1.49E+07,705.166,707.372,57.1628,57.3347,#FF0000,0.1,-357.69
9889,0,5,1444.75,723.38,2,2.30E+07,723.28,724.984,97.3962,97.4657,#FF0000,0.1,-339.386
9890,0,1,3450.72,691.151,5,9.98E+06,691.051,692.454,98.3072,98.3072,#FF0000,0.1,-368.477
9891,0,1,6546.1,936.165,7,9.98E+06,936.065,937.697,75.1792,75.1792,#FF0000,0.1,-829.74
9891,0,1,6546.1,819.27,8,2.28E+06,819.17,820.623,75.0842,75.0842,#FF0000,0.1,-829.74
9892,0,2,2568.83,1285.42,2,1.15E+07,1285.32,1288.03,75.7582,75.9802,#FF0000,0.1,-12.2848
9892,0,1,2568.83,857.284,3,9.98E+06,857.184,859.055,76.1078,76.1078,#FF0000,0.1,-12.2848
9893,0,18,2416.11,806.376,3,8.82E+07,806.276,808.146,78.2498,78.6765,#FF0000,0.1,55.4595
9893,0,16,2416.11,605.034,4,4.82E+07,604.934,606.386,78.2763,78.6498,#FF0000,0.1,55.4595
9894,0,1,6391.54,914.085,7,9.98E+06,913.985,915.617,72.9173,72.9173,#FF0000,0.1,-727.669
9895,0,25,4222.9,1056.73,4,1.38E+08,1056.63,1058.59,60.0807,61.0925,#FF0000,0.1,-337.006
9896,0,1,11147.1,1115.72,10,9.97E+06,1115.72,1117.32,98.9228,98.9228,#FF0000,0.1,-822.261
9897,0,6,2027.14,507.792,4,1.73E+07,507.692,509.145,11.3172,11.4265,#FF0000,0.1,55.5164
9897,0,6,2027.14,406.435,5,3.54E+07,406.335,407.538,11.3172,11.4265,#FF0000,0.1,55.5164
9898,0,3,3691.74,616.297,6,1.47E+07,616.197,617.566,68.5165,68.8788,#FF0000,0.1,-365.018
9899,0,1,4594.69,766.789,6,9.97E+06,766.689,768.225,56.4495,56.4495,#FF0000,0.1,-372.058
9900,0,1,2140.51,1071.26,2,9.97E+06,1071.16,1073.87,75.4597,75.4597,#FF0000,0.1,-488.595
9901,0,3,1435.29,718.653,2,2.42E+07,718.553,720.257,55.3962,55.7265,#FF0000,0.1,-366.922
9902,0,7,1686.79,563.271,3,3.97E+07,563.171,564.707,15.2297,15.3473,#FF0000,0.1,-339.717
9902,0,2,1686.79,422.705,4,7.52E+06,422.605,423.807,15.3007,15.324,#FF0000,0.1,-339.717
9903,0,1,4376.32,876.272,5,9.97E+06,876.172,877.976,57.857,57.857,#FF0000,0.1,-361.131
9903,0,1,4376.32,626.196,7,6.73E+06,626.096,627.442,57.9418,57.9418,#FF0000,0.1,-361.131
9904,0,1,1705.61,853.814,2,9.97E+06,853.714,855.918,73.3487,73.3487,#FF0000,0.1,-417.48
9905,0,1,4782.2,798.04,6,9.97E+06,797.94,799.477,56.7782,56.7782,#FF0000,0.1,-942.019
9906,0,1,2881.94,577.396,5,9.97E+06,577.296,578.699,57.8808,57.8808,#FF0000,0.1,-377.936
9907,0,1,4253.34,608.627,7,9.97E+06,608.527,609.73,57.2297,57.2297,#FF0000,0.1,-468.913
9908,0,1,1074.62,538.316,2,9.96E+06,538.216,539.92,67.4428,67.4428,#FF0000,0.1,-342.208
9909,0,2,2888.21,963.743,3,1.95E+07,963.643,965.848,98.5062,98.517,#FF0000,0.1,-507.53
9910,0,2,6432.05,919.871,7,1.50E+07,919.771,921.403,75.3108,75.4337,#FF0000,0.1,-413.248
9911,0,1,7461.44,933.687,8,9.96E+06,933.587,935.165,98.4388,98.4388,#FF0000,0.1,-1424.7
9912,0,14,1850.99,618.003,3,7.28E+07,617.903,619.439,95.1098,95.549,#FF0000,0.1,52.06
9912,0,8,1850.99,463.754,4,2.85E+07,463.654,464.856,95.3398,95.549,#FF0000,0.1,52.06
9913,0,1,4073.93,815.793,5,9.96E+06,815.693,817.296,61.8333,61.8333,#FF0000,0.1,-738.471
9914,0,13,2022.06,675.027,3,5.08E+07,674.927,676.797,87.2477,87.5983,#FF0000,0.1,54.8861
9914,0,20,2022.06,506.522,4,1.19E+08,506.422,507.875,87.1987,87.6228,#FF0000,0.1,54.8861
9915,0,1,3046.45,1016.49,3,9.96E+06,1016.39,1018.59,88.5453,88.5453,#FF0000,0.1,-368.266
9916,0,1,11590.7,1054.7,11,9.96E+06,1054.7,1056.17,92.797,92.797,#FF0000,0.1,-344.908
9916,0,1,11590.7,966.897,12,4.15E+06,966.88,968.25,92.7743,92.7743,#FF0000,0.1,-344.908
9917,0,1,4028.83,806.773,5,7.49E+06,806.673,808.276,37.2447,37.2447,#FF0000,0.1,-724.574
9917,0,2,4028.83,672.479,6,1.98E+07,672.379,673.748,37.2218,37.2677,#FF0000,0.1,-724.574
9918,0,12,3788.82,948.212,4,5.30E+07,948.112,950.066,47.4508,47.763,#FF0000,0.1,49.8241
9918,0,15,3788.82,758.771,5,8.39E+07,758.671,760.274,47.4217,47.763,#FF0000,0.1,49.8241
9919,0,1,6609.29,735.373,9,9.96E+06,735.273,736.586,54.7572,54.7572,#FF0000,0.1,-565.59
9920,0,5,11126,1391.75,8,4.24E+07,1391.78,1393.73,79.7082,80.2702,#FF0000,0.1,-350.312
9921,0,1,1579.79,527.602,3,9.95E+06,527.502,529.038,16.9107,16.9107,#FF0000,0.1,-350.985
9922,0,1,5032.07,719.875,7,9.95E+06,719.775,721.121,98.3815,98.3815,#FF0000,0.1,-408.661
9923,0,23,3069.35,768.345,4,9.36E+07,768.245,769.949,35.7513,36.3703,#FF0000,0.1,54.0199
9923,0,23,3069.35,614.878,5,1.04E+08,614.778,616.181,35.7513,36.3212,#FF0000,0.1,54.0199
9924,0,2,2862.44,716.616,4,1.36E+07,716.516,718.22,96.1147,96.2322,#FF0000,0.1,-660.011
9925,0,1,1027.77,1028.78,1,9.95E+06,1028.68,1031.89,98.5552,98.5552,#FF0000,0.1,-356.906
9926,0,1,10164.2,782.872,13,9.95E+06,782.849,784.052,98.3965,98.3965,#FF0000,0.1,-703.34
9927,0,2,13626.1,802.542,17,1.68E+07,802.56,803.645,75.3108,75.6857,#FF0000,0.1,-371.547
9928,0,3,3675.74,736.154,5,1.59E+07,736.054,737.658,64.7888,65.3493,#FF0000,0.1,-4.73238
9928,0,5,3675.74,613.63,6,3.80E+07,613.53,614.899,65.1347,65.6237,#FF0000,0.1,-4.73238
9929,0,9,3233.18,809.301,4,6.31E+07,809.201,810.905,13.1147,13.282,#FF0000,0.1,-351.799
9930,0,1,4925.56,821.934,6,2.74E+06,821.834,823.371,96.018,96.018,#FF0000,0.1,15.406
9930,0,4,4925.56,704.659,7,2.18E+07,704.559,705.904,95.992,96.1147,#FF0000,0.1,15.406
9930,0,2,4925.56,616.703,8,1.27E+07,616.603,617.805,96.1147,96.1528,#FF0000,0.1,15.406
9931,0,2,2273.58,1137.8,2,1.20E+07,1137.7,1140.4,62.7232,62.7908,#FF0000,0.1,-13.96
9931,0,2,2273.58,758.868,3,1.84E+07,758.768,760.639,62.9347,63.0372,#FF0000,0.1,-13.96
9932,0,1,1439.2,720.607,2,9.95E+06,720.507,722.211,84.0788,84.0788,#FF0000,0.1,-479.228
9933,0,1,10616.4,817.652,13,9.95E+06,817.629,818.831,97.8473,97.8473,#FF0000,0.1,-374.931
9934,0,1,3795.7,1266.24,3,9.94E+06,1266.14,1268.68,98.802,98.802,#FF0000,0.1,-361.365
9935,0,1,1531.23,766.622,2,9.94E+06,766.522,768.726,56.9547,56.9547,#FF0000,0.1,-417.941
9936,0,2,3928.03,983.015,4,4.93E+06,982.915,984.869,97.5903,97.6458,#FF0000,0.1,-204.308
9936,0,2,3928.03,786.613,5,1.12E+07,786.513,788.117,97.5903,97.7002,#FF0000,0.1,-204.308
9937,0,7,1438.7,720.355,2,4.73E+07,720.255,721.96,49.8153,50.0528,#FF0000,0.1,-338.936
9938,0,3,5281.5,881.257,6,2.22E+07,881.157,882.861,84.827,84.9163,#FF0000,0.1,-367.715
9939,0,3,4649.38,517.605,9,2.23E+07,517.505,518.596,81.5458,81.7393,#FF0000,0.1,-356.815
9940,0,1,14675.5,816.314,18,9.94E+06,816.326,817.417,59.1223,59.1223,#FF0000,0.1,-1000.89
9941,0,8,1442.78,722.395,2,1.80E+07,722.295,723.999,64.1882,64.437,#FF0000,0.1,51.9998
9941,0,15,1442.78,481.933,3,7.88E+07,481.833,483.035,64.1172,64.4893,#FF0000,0.1,51.9998
9942,0,11,3181.63,637.334,5,1.43E+07,637.234,638.637,31.3493,31.637,#FF0000,0.1,55.3509
9942,0,20,3181.63,531.28,6,8.67E+07,531.18,532.382,31.3237,31.7718,#FF0000,0.1,55.3509
9942,0,15,3181.63,455.527,7,3.51E+07,455.427,456.486,31.3237,31.7718,#FF0000,0.1,55.3509
9943,0,1,1642.71,822.365,2,994628,822.265,824.469,13.2717,13.2717,#FF0000,0.1,55.0723
9943,0,7,1642.71,548.579,3,3.88E+07,548.479,550.015,13.2303,13.3162,#FF0000,0.1,55.0723
9944,0,5,2528.27,843.764,3,3.72E+07,843.664,845.535,86.7113,86.7825,#FF0000,0.1,50.7094
9944,0,5,2528.27,633.075,4,2.84E+07,632.975,634.428,86.6877,86.7652,#FF0000,0.1,50.7094
9945,0,4,306.204,307.212,1,3.52E+07,307.112,308.315,99.9265,99.9357,#FF0000,0.1,-339.146
9946,0,1,10042.6,913.971,11,9.93E+06,913.962,915.347,73.3487,73.3487,#FF0000,0.1,-763.374
9947,0,1,1612.88,807.446,2,9.93E+06,807.346,809.55,86.8262,86.8262,#FF0000,0.1,-342.309
9948,0,3,2784.25,929.092,3,2.84E+07,928.992,931.197,59.1013,59.142,#FF0000,0.1,-347.488
9949,0,1,2245,562.258,4,9.93E+06,562.158,563.611,24.6215,24.6215,#FF0000,0.1,-350.704
9950,0,1,1153.05,577.533,2,9.93E+06,577.433,579.137,56.1443,56.1443,#FF0000,0.1,-369.708
9951,0,2,10416.7,802.295,13,1.56E+07,802.273,803.475,92.446,92.5345,#FF0000,0.1,-414.976
9952,0,4,3975.8,796.167,5,3.97E+07,796.067,797.671,57.2765,57.2765,#FF0000,0.1,-358.084
9953,0,1,1813,605.34,3,9.93E+06,605.24,606.776,98.787,98.787,#FF0000,0.1,-354.194
9954,0,1,4286.46,613.359,7,9.93E+06,613.259,614.462,57.2067,57.2067,#FF0000,0.1,-410.75
9955,0,11,4391.06,879.22,5,6.38E+07,879.12,880.923,60.9737,61.5655,#FF0000,0.1,32.8024
9955,0,8,4391.06,732.851,6,5.26E+07,732.751,734.287,60.9507,61.491,#FF0000,0.1,32.8024
9956,0,2,3161.51,791.385,4,1.75E+07,791.285,792.989,54.686,54.709,#FF0000,0.1,30.272
9956,0,5,3161.51,633.31,5,2.99E+07,633.21,634.612,54.5575,54.709,#FF0000,0.1,30.272
9957,0,1,11855.1,698.367,17,9.93E+06,698.326,699.351,98.2432,98.2432,#FF0000,0.1,-534.276
9958,0,1,4904.57,701.66,7,9.93E+06,701.56,702.906,98.3483,98.3483,#FF0000,0.1,-409.827
9959,0,1,3256.01,815.01,4,9.92E+06,814.91,816.613,98.3815,98.3815,#FF0000,0.1,-430.636
9960,0,2,8430.23,703.527,12,1.88E+07,703.427,704.629,91.6835,91.7028,#FF0000,0.1,-1007.64
9961,0,1,14940.1,712.44,21,9.92E+06,712.436,713.4,98.3815,98.3815,#FF0000,0.1,-504.771
9962,0,1,1594.89,798.451,2,9.92E+06,798.351,800.555,75.207,75.207,#FF0000,0.1,-357.316
9963,0,2,2072.97,519.249,4,1.19E+07,519.149,520.601,17.8502,17.8902,#FF0000,0.1,-621.93
9964,0,1,8475.4,771.498,11,9.92E+06,771.398,772.692,55.3188,55.3188,#FF0000,0.1,-422.541
9965,0,1,15286.7,765.341,20,9.92E+06,765.341,766.393,57.4877,57.4877,#FF0000,0.1,-1041.98
9966,0,2,5564.23,928.38,6,1.80E+07,928.28,929.983,93.0923,93.1562,#FF0000,0.1,-358.298
9967,0,9,1918.89,960.455,2,6.73E+07,960.355,963.06,61.159,61.3975,#FF0000,0.1,-337.659
9968,0,8,1684.85,562.625,3,5.79E+07,562.525,564.061,82.488,82.6357,#FF0000,0.1,-342.698
9969,0,1,6662.91,833.87,8,9.92E+06,833.77,835.224,56.4285,56.4285,#FF0000,0.1,-471.053
9970,0,1,4055.58,676.937,6,9.91E+06,676.837,678.206,73.4437,73.4437,#FF0000,0.1,-361.626
9971,0,1,5584.71,931.793,6,2.86E+06,931.693,933.396,72.9173,72.9173,#FF0000,0.1,-1107.02
9971,0,1,5584.71,798.823,7,9.91E+06,798.723,800.212,73.199,73.199,#FF0000,0.1,-1107.02
9972,0,2,2241.31,748.111,3,1.77E+07,748.011,749.881,56.6492,56.8082,#FF0000,0.1,-362.351
9973,0,1,1826.02,609.68,3,9.91E+06,609.58,611.116,84.827,84.827,#FF0000,0.1,-785.935
9974,0,1,4222.28,1056.58,4,9.91E+06,1056.48,1058.43,94.4772,94.4772,#FF0000,0.1,-574.33
9974,0,1,4222.28,704.72,6,4.85E+06,704.62,705.99,94.3983,94.3983,#FF0000,0.1,-574.33
9975,0,1,9187.3,766.615,12,9.91E+06,766.599,767.801,57.5362,57.5362,#FF0000,0.1,-688.034
9976,0,4,1240.77,621.395,2,1.98E+07,621.295,622.999,95.816,95.8788,#FF0000,0.1,52.5098
9976,0,2,1240.77,414.599,3,3.70E+06,414.499,415.702,95.816,95.8385,#FF0000,0.1,52.5098
9977,0,21,3042.46,761.622,4,1.08E+08,761.522,763.226,35.9078,36.4445,#FF0000,0.1,49.6642
9977,0,16,3042.46,609.499,5,4.27E+07,609.399,610.802,36.0082,36.4725,#FF0000,0.1,49.6642
9978,0,2,8339.92,696,12,1.61E+07,695.9,697.103,66.6305,66.673,#FF0000,0.1,-361.756
9979,0,3,6203.21,1241.65,5,1.03E+07,1241.55,1243.75,60.0062,60.184,#FF0000,0.1,-360.049
9979,0,22,6203.21,1034.88,6,1.60E+08,1034.78,1036.65,59.8818,60.4873,#FF0000,0.1,-360.049
9980,0,7,1927.05,643.358,3,8.51E+06,643.258,645.128,35.7513,35.8817,#FF0000,0.1,55.0915
9980,0,17,1927.05,482.771,4,9.09E+07,482.671,484.123,35.6278,35.9823,#FF0000,0.1,55.0915
9981,0,2,4218.03,1055.51,4,1.17E+06,1055.41,1057.37,31.5038,31.533,#FF0000,0.1,57.338
9981,0,23,4218.03,844.613,5,1.17E+08,844.513,846.117,31.2418,31.7992,#FF0000,0.1,57.338
9981,0,22,4218.03,704.012,6,1.18E+08,703.912,705.282,31.2418,31.7718,#FF0000,0.1,57.338
9981,0,18,4218.03,603.583,7,7.73E+07,603.483,604.686,31.2682,31.7455,#FF0000,0.1,57.338
9981,0,9,4218.03,528.261,8,1.08E+07,528.161,529.238,31.3493,31.9953,#FF0000,0.1,57.338
9981,0,1,4218.03,223.009,19,80082.4,222.909,223.478,31.3493,31.3493,#FF0000,0.1,57.338
9982,0,1,1420.53,711.271,2,9.91E+06,711.171,712.875,55.7758,55.7758,#FF0000,0.1,-378.658
9983,0,1,6833.96,855.252,8,9.91E+06,855.152,856.606,73.3225,73.3225,#FF0000,0.1,-388.149
9984,0,1,4592.21,657.037,7,9.91E+06,656.937,658.282,57.0462,57.0462,#FF0000,0.1,-460.706
9985,0,16,1634.96,545.992,3,6.97E+07,545.892,547.428,97.2612,97.5903,#FF0000,0.1,-338.882
9986,0,1,2569.06,1285.54,2,9.90E+06,1285.44,1288.14,75.1105,75.1105,#FF0000,0.1,-370.312
9987,0,20,941.567,471.791,2,9.44E+07,471.691,473.395,22.9557,23.4483,#FF0000,0.1,-339.184
9988,0,19,945.502,473.758,2,1.17E+08,473.658,475.362,26.1653,26.7345,#FF0000,0.1,47.2196
9988,0,9,945.502,316.174,3,4.37E+07,316.074,317.277,26.1653,26.3242,#FF0000,0.1,47.2196
9989,0,13,657.407,658.414,1,7.66E+07,658.314,660.52,99.7473,99.857,#FF0000,0.1,-339.522
9990,0,1,4319.87,720.985,6,9.90E+06,720.885,722.255,98.4198,98.4198,#FF0000,0.1,-463.19
9991,0,1,766.284,767.291,1,9.90E+06,767.191,769.397,54.9002,54.9002,#FF0000,0.1,-371.784
9992,0,1,9234.43,770.543,12,9.90E+06,770.526,771.729,59.0522,59.0522,#FF0000,0.1,-379.891
9993,0,3,2465.5,617.382,4,1.70E+07,617.282,618.735,64.4642,64.7452,#FF0000,0.1,-367.843
9994,0,1,2601.57,868.196,3,2.51E+06,868.096,869.966,95.1098,95.1098,#FF0000,0.1,44.9213
9994,0,17,2601.57,651.399,4,1.10E+08,651.299,652.752,94.8662,95.2682,#FF0000,0.1,44.9213
9994,0,6,2601.57,521.32,5,2.24E+07,521.22,522.423,95.039,95.1943,#FF0000,0.1,44.9213
9995,0,1,4574.18,654.461,7,9.90E+06,654.361,655.707,55.1373,55.1373,#FF0000,0.1,-429.577
9996,0,1,4813.01,803.176,6,2.71E+06,803.076,804.612,8.753,8.753,#FF0000,0.1,20.8282
9996,0,1,4813.01,688.58,7,3.41E+06,688.48,689.826,8.7625,8.7625,#FF0000,0.1,20.8282
9996,0,1,4813.01,602.634,8,4.92E+06,602.534,603.736,8.7625,8.7625,#FF0000,0.1,20.8282
9996,0,4,4813.01,535.786,9,2.88E+07,535.686,536.777,8.753,8.8355,#FF0000,0.1,20.8282
9996,0,5,4813.01,482.308,10,3.66E+07,482.208,483.21,8.7375,8.8355,#FF0000,0.1,20.8282
9996,0,2,4813.01,438.554,11,1.29E+07,438.454,439.383,8.753,8.7625,#FF0000,0.1,20.8282
9996,0,1,4813.01,402.092,12,1.89E+06,401.992,402.86,8.753,8.753,#FF0000,0.1,20.8282
9997,0,1,1549.53,775.774,2,640599,775.674,777.878,15.6015,15.6015,#FF0000,0.1,48.0883
9997,0,10,1549.53,517.519,3,6.24E+07,517.419,518.954,15.5253,15.6818,#FF0000,0.1,48.0883
9998,0,9,892.42,447.217,2,4.88E+07,447.117,448.822,30.5628,30.788,#FF0000,0.1,-339.146
9999,0,2,4657.5,666.364,7,1.33E+07,666.264,667.61,96.9113,96.999,#FF0000,0.1,-407.931
10000,0,17,757.33,758.337,1,1.09E+08,758.237,760.442,49.5252,49.883,#FF0000,0.1,-339.146
10001,0,1,2278.88,760.635,3,9.90E+06,760.535,762.406,98.3295,98.3295,#FF0000,0.1,-713.555
10002,0,1,1214.59,608.304,2,9.89E+06,608.204,609.908,52.9905,52.9905,#FF0000,0.1,-428.099
10003,0,2,10402.8,801.222,13,1.43E+07,801.199,802.401,94.4772,94.5142,#FF0000,0.1,-470.256
10004,0,1,4573.66,915.739,5,6.24E+06,915.639,917.443,57.9757,57.9757,#FF0000,0.1,-366.001
10004,0,2,4573.66,654.387,7,1.44E+07,654.287,655.633,58.0612,58.237,#FF0000,0.1,-366.001
10005,0,38,936.521,469.268,2,1.86E+08,469.168,470.872,76.8472,77.9293,#FF0000,0.1,-339.146
10006,0,1,706.337,707.345,1,9.89E+06,707.245,709.45,54.9407,54.9407,#FF0000,0.1,-520.477
10007,0,1,765.284,766.291,1,9.89E+06,766.191,768.397,57.4083,57.4083,#FF0000,0.1,-338.068
10008,0,1,2326.25,776.425,3,9.89E+06,776.325,778.195,90.9273,90.9273,#FF0000,0.1,-348.175
10009,0,1,5917.1,740.645,8,9.89E+06,740.545,741.872,88.3747,88.3747,#FF0000,0.1,-439.865
10010,0,14,1380.69,461.237,3,7.57E+07,461.137,462.34,38.5073,38.7967,#FF0000,0.1,-339.175
10011,0,31,647.329,648.337,1,1.69E+08,648.237,650.442,43.968,44.6265,#FF0000,0.1,-338.571
10012,0,1,788.391,789.398,1,9.88E+06,789.298,791.503,99.0238,99.0238,#FF0000,0.1,-339.49
10013,0,2,2850.43,713.616,4,1.09E+07,713.516,715.219,91.7028,91.9592,#FF0000,0.1,-567.98
10014,0,1,4666.2,778.707,6,9.88E+06,778.607,780.143,63.0372,63.0372,#FF0000,0.1,-352.151
10014,0,1,4666.2,667.607,7,2.44E+06,667.507,668.852,62.9347,62.9347,#FF0000,0.1,-352.151
10015,0,2,5577.8,930.641,6,1.94E+07,930.541,932.244,93.294,93.4503,#FF0000,0.1,-709.297
